name,cleaned_text,reviews.rating,sentiment
NV Hazlitt 1852 Vineyards Sweet Deal,arrived safe sound tried one bottle far mighty tasty,5.0,1
NV Hazlitt 1852 Vineyards Sweet Deal,absolutely delicious perfect holiday gift inlaws loved,5.0,1
NV Hazlitt 1852 Vineyards Sweet Deal,great wine price,4.0,1
NV Hazlitt 1852 Vineyards Sweet Deal,loved every bottle order,5.0,1
NV Hazlitt 1852 Vineyards Sweet Deal,red cat favorite wine timethe red cat sweet much little tartnessthe white cat light refreshing especially ice cold go cabin feverthe best opinion though bramble berry tart sweet taste like berry jam love,5.0,1
Wild Ride Cabernet Red Wine Gift Set,nicely done wine taste good chocolate come packing delicious could however printed brand name smaller font glass current font size large used inviting guest,4.0,1
Wild Ride Cabernet Red Wine Gift Set,chase delivery since sign issue gift set beautiful lot price purchase bos leaving company loved would buy definitely naked winery gained new customer,5.0,1
Wild Ride Cabernet Red Wine Gift Set,naked cab far one favorite red wine woody depth complexity note black currant one fabulous wine love gift set inclusive big dark chocolate bar nice wine glass recipient think spent fortune gift box come nicely packaged black box festive crinkle tissue paper fill fun thing like bumper sticker tattoo great buy love set,5.0,1
Wild Ride Cabernet Red Wine Gift Set,purchased two holiday gift price seemed right bottle wine glass chocolate fact even without glass wouldve good value ship across country skeptical nicely presentation would look person recipient sent picture floored look gorgeous expensive cant speak quality wine far overall gift pleased recipient pleased would purchase however another reviewer noted read purchasing risqu little card included gift box boldly stated let get naked referring im sure name winery also truly even notice silhouette woman glass tag line aim tease glass fault say like feel bit embarrassed hope recipient dont confuse intention fortunately gift went couple sense humor sent someone conservative life would embarrassed,5.0,1
Wild Ride Cabernet Red Wine Gift Set,cabernet chocolate win win wine easy drinking cab hard buy time available let alone special combine glass chocolate date night made,5.0,1
Wild Ride Cabernet Red Wine Gift Set,wine best cab money ive ever sometimes cab taste like cab thats bargain wine sure washington cabernet sauvignon naked winery drink like cabernet try fruity oak bomb lengthy earthy subtle cabhere liner tasting notesblack currant dark cherry nose lead hint clove praline palate medium tannin elegant smoky barrel toast finish,5.0,1
Wild Ride Cabernet Red Wine Gift Set,bought daughterinlaw loved,5.0,1
Wild Ride Cabernet Red Wine Gift Set,bought sisinlaws birthday love winery,5.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,never order two buck chuck better taste,1.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,wine excellent ordered moscato auto delivery second order switched white zinfandel delicious also,5.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,ordered bottle moscato auto delivery glad different love,5.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,good nice flavor receiving red autodelivery,4.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,originally france love red wine didnt think love surprise great wine price recommend gave kevins wine try,4.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,delivery little slow worth wait pleased moscato selection arrived excellent condition indicates well packaged price reasonable,5.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,tried wine batch good never order,1.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,knowing wine taste varies say really enjoy moscato find refreshing great flavor chose autodelivery share sister also enjoys look forward next delivery due,5.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,ive tried chardonnay review wine find good chilled properly take refrigerator hour drinking perfect cold warm drunk cold doesnt much taste proper temp becomes much complex clean delicate taste peach apricot heavy chardonnay oak butter vanilla undertone prefer crisper fresher chardonnay heavy one make gag,4.0,1
Vintage Wine Estates Kevin O'Leary Select Reserve 3Bottle Auto-Delivery,dont know others given bad review guess person taste love moscato family friend also enjoy,5.0,1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,im wine drinker relative friend purchased bottle hand home also gift brother visited weekend opened red wine enjoy football game tried gracious finally said wasnt good im wondering people thought received wine gift eight bottle left wondering pour drain disappointment host oooed ahhhed supposedly fabulous wine assortment,1.0,1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,order three case past two year great wine price point review read judge harshly including shipping twelve dollar bottle wine order many wine average bottle nearly good order case wine least every year great value price range sell,5.0,1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,wine expert italian like wine ordered white selection absolutely love enjoy glass wine without meal attached first time ordering moscato delicious next favorite white zinfandel chardonnay also good kevin excellent job mixing favor autodelivery able give nice gift moscato,5.0,1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,ordered white red twice really like sweet favorite good,5.0,1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,thought would good sampler wine decent price mixed case wine friend liked liked overall case non descript chardonnay light oaky taste white ok meritage ok pinot noir unidentifiable cab sauv ok white zin one wanted cant say wonderful assortment cancelled remainder auto ship thanks anyway kevin ill pick bottle locally,2.0,1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,quality expecting kevin oleary disappointed would serve guest,3.0,-1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,definitely worth hassle dont waste time money,1.0,1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,cab drinkable one using cooking wine reason mr wonderful im,2.0,1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,first purchase wine second time need sample possible way course relied qvc kevin olearys reputation making purchaseso far pleased quality taste red collection great value quality proud serve guest look forward next autoship purchasing white collection,5.0,1
Vintage Wine Estates Kevin O'Leary Select 12 Bottle Auto-Delivery,love love love kevins reserve wine best th th time ordering continue order auto delivery fantastic deal really great wine cant go wrong brainer love winedo,5.0,1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,wine month finally got around tastingwe ordered bottle sampler set loving chardonnay syrahcannot wait taste otherswill order,5.0,1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,im wine snob ive fair share wine year taste new brand fairly regularly much better local store le money basically taste like good box wine black box etc,2.0,1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,cabernet true value chardonnay also great,5.0,1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,ordered white red set oleary wine consistently excellent wine every single bottlethe sweet wine delicate blended perfectly without sweet rich red deep without tannic biting need wine count perfect guest gift enjoying everyday meal goto winewe recommend highly,5.0,1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,purchased give gift last year tried wine spit mortifiedi embarrassed gave wine people know apologize give another giftthis far worst swill ive ever hadthere wine price california winery far superiori would even cook stuffi wish discovered poor quality offensive taste return period would gone back mind coined expression rot gut,1.0,-1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,youre selective wine drinker dont buy mediocre best likely end using cooking,1.0,-1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,wish returned wine gradually used bottle le satisfying ordered vintage wine estate wine time much enjoyed olerarys reserve wine quality opinion opinion book club member sure left heat somewhere along way happy would order kevin present quite wine producer likely quite knowledgeable better wine available lower cost,2.0,1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,purchased auto delivery first shipment great second came bottle sav moscato like sav stuck bottle third shipment came moscato sav shipped well said would least said process could delay skip shipment moscato great others ok trying cancel balance would order moscato white price shipping even included make costly disappointed,2.0,1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,im really picky wine honest ive cheap wine good expensive wine good good wine good balance actually really really liked moscato moscato favorite type wine ive lot dont care like bartenura appreciate liked white zin also didnt care chardonnay husband said ok id like get bottle pack choose current price make bottle pack expensive per bottle id say decent middle road group wine moscato impressed havent heard bartenura comparison bottle put right class oleary youre curious say take chance regardless feel taste chardonnay quite fragrant enjoy,4.0,1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,purchased bottle mixed package sample something new rose meritage usually drink pinot noir chardonnay pinot grigio wish wine lived description sadly realize taste subjective chardonnay tart without full taste would order,2.0,0
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,pinot noir wine drinker generally pinot noir case terrible even decanting tried two pinot bottle others actually prefer cab anything case usually dont like cab,2.0,-1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,cant believe stupid fall kevin olearys promotion wine believed therefore went ahead purchased varietydozen bottle fool wanted give benefit doubt continue disappointed yes know month return merchandise laugh return huge package poured kitchen sink live learn,1.0,1
Vintage Wine Estates Kevin O'Leary's Select Reserve 12 Bottle Set,purchased give gift last year tried wine spit mortifiedi embarrassed gave wine people know apologize give another giftthis far worst swill ive ever hadthere wine price california winery far superiori would even cook stuffi wish discovered poor quality offensive taste return period would gone back mind coined expression rot gut,1.0,-1
